"","scientific_name","midpoint_cc","releveSite","releveyear"
"1388","Sorghastrum nutans",62.5,"MRPR CPL19 rel 1",2025
"1389","Sorghastrum nutans",15,"MRPR Rel 5",2025
"1390","Sorghastrum nutans",37.5,"MRPR Rel 6",2025
"1391","Sorghastrum nutans",0.5,"MRPR TB Rel 2",2025
"1392","Sorghastrum nutans",3,"SLPR East Range Rel",2025
"1393","Sorghastrum nutans",37.5,"SLPR West Range Rel",2025
"1394","Sorghastrum nutans",3,"SLPR bluff remnant releve",2025
"1395","Sorghastrum nutans",0.5,"WWRP RCG unit 5 rel",2025
"1396","Spartina pectinata",15,"MRPR Rel 5",2025
"1397","Sporobolus heterolepis",0.5,"MRPR CPL19 rel 1",2025
"1398","Stachys palustris",0.5,"WWRP RCG unit 4 Rel",2025
"1399","Stachys sp.",3,"WWBW Rel",2025
"1400","Stellaria longifolia",3,"LHDL rel 1-5",2025
"1401","Symphyotrichum cordifolium",3,"SLPR bluff remnant releve",2025
"1402","Symphyotrichum cordifolium",3,"SLSBWL rel 1",2025
"1403","Symphyotrichum drummondii",3,"SLSBWL rel 1",2025
"1404","Symphyotrichum ericoides",3,"MRPR CPL19 rel 1",2025
"1405","Symphyotrichum ericoides",0.5,"SLPR West Range Rel",2025
"1406","Symphyotrichum laeve",0.5,"LHRP Prairie Releve1",2025
"1407","Symphyotrichum laeve",0.5,"MRPR Rel 5",2025
"1408","Symphyotrichum laeve",3,"MRPR TB Rel 2",2025
"1409","Symphyotrichum laeve",3,"SLPR West Range Rel",2025
"1410","Symphyotrichum lanceolatum",3,"LHRP Prairie Releve1",2025
"1411","Symphyotrichum lanceolatum",0.5,"South Creek Releve 2",2025
"1412","Symphyotrichum lanceolatum",37.5,"WWBW Rel",2025
"1413","Symphyotrichum lanceolatum",3,"WWRP RCG unit 4 Rel",2025
"1414","Symphyotrichum lanceolatum",3,"WWRP RCG unit 5 rel",2025
"1415","Symphyotrichum lateriflorum",3,"LHDL rel 1-1",2025
"1416","Symphyotrichum lateriflorum",3,"LHDL rel 1-5",2025
"1417","Symphyotrichum lateriflorum",3,"LHHL1 Rel",2025
"1418","Symphyotrichum lateriflorum",3,"LHHL2 Rel",2025
"1419","Symphyotrichum lateriflorum",3,"LHHL5 Rel",2025
"1420","Symphyotrichum novae-angliae",3,"LHDL rel 1-5",2025
"1421","Symphyotrichum novae-angliae",3,"MRPR Rel 5",2025
"1422","Symphyotrichum novae-angliae",0.5,"MRPR TB Rel 2",2025
"1423","Symphyotrichum novae-angliae",3,"SLPR East Range Rel",2025
"1424","Symphyotrichum novae-angliae",3,"SLPR West Range Rel",2025
"1425","Symphyotrichum novae-angliae",3,"South Creek Releve 2",2025
"1426","Symphyotrichum ontarionis",15,"LBRP  Rel 3",2025
"1427","Symphyotrichum ontarionis",3,"LBRP Rel 6",2025
"1428","Symphyotrichum ontarionis",15,"LBRP Rel 7",2025
"1429","Symphyotrichum ontarionis",3,"LHDL rel 1-1",2025
"1430","Symphyotrichum ontarionis",3,"LHDL rel 2-1",2025
"1431","Symphyotrichum ontarionis",15,"LHHL1 Rel",2025
"1432","Symphyotrichum ontarionis",3,"LHHL2 Rel",2025
"1433","Symphyotrichum ontarionis",3,"LHHL3 Rel",2025
"1434","Symphyotrichum ontarionis",3,"LHHL4 Rel",2025
"1435","Symphyotrichum ontarionis",3,"LHHL5 Rel",2025
"1436","Symphyotrichum ontarionis",3,"LHSP Rel 1-1",2025
"1437","Symphyotrichum ontarionis",0.5,"South Creek Releve 3",2025
"1438","Symphyotrichum ontarionis",3,"WWRP WL Rel",2025
"1439","Symphyotrichum oolentangiense",3,"LHRP Prairie Releve1",2025
"1440","Symphyotrichum oolentangiense",3,"LHWR Rel 1",2025
"1441","Symphyotrichum oolentangiense",3,"MRPR CPL19 rel 1",2025
"1442","Symphyotrichum oolentangiense",3,"MRPR Rel 6",2025
"1443","Symphyotrichum oolentangiense",3,"SLPR West Range Rel",2025
"1444","Symphyotrichum oolentangiense",3,"SLPR bluff remnant releve",2025
"1445","Symphyotrichum pilosum",3,"LBRP  Rel 3",2025
"1446","Symphyotrichum pilosum",0.5,"LHRP Prairie Releve1",2025
"1447","Symphyotrichum pilosum",3,"MRPR Rel 5",2025
"1448","Symphyotrichum pilosum",3,"MRPR Rel 6",2025
"1449","Symphyotrichum pilosum",3,"MRPR TB Rel 2",2025
"1450","Symphyotrichum pilosum",3,"SLPR East Range Rel",2025
"1451","Symphyotrichum pilosum",3,"SLPR West Range Rel",2025
"1452","Symphyotrichum pilosum",0.5,"SLPR bluff remnant releve",2025
"1453","Symphyotrichum puniceum",3,"South Creek Releve 2",2025
"1454","Symphyotrichum sp.",0.5,"MRPR CPL19 rel 1",2025
"1455","Symphyotrichum urophyllum",0.5,"LHHL1 Rel",2025
"1456","Symphyotrichum urophyllum",3,"LHSP Rel 1-1",2025
"1457","Symphyotrichum urophyllum",3,"LHWR Rel 1",2025
"1458","Taraxacum officinale",3,"LBRP  Rel 3",2025
"1459","Taraxacum officinale",3,"LBRP Rel 7",2025
"1460","Taraxacum officinale",0.5,"LHDL rel 2-1",2025
"1461","Taraxacum officinale",3,"LHHL1 Rel",2025
"1462","Taraxacum officinale",0.5,"LHHL3 Rel",2025
"1463","Taraxacum officinale",3,"LHHL5 Rel",2025
"1464","Taraxacum officinale",0.5,"LHPP rel 2",2025
"1465","Taraxacum officinale",0.5,"LHRP Prairie Releve1",2025
"1466","Taraxacum officinale",3,"LHWR Rel 1",2025
"1467","Taraxacum officinale",3,"MRPR Rel 5",2025
"1468","Taraxacum officinale",3,"MRPR TB Rel 2",2025
"1469","Taraxacum officinale",3,"SLCW Releve 2",2025
"1470","Taraxacum officinale",3,"SLPR bluff remnant releve",2025
"1471","Taraxacum officinale",3,"SLSBWL rel 1",2025
"1472","Taraxacum officinale",3,"WWRP RCG unit 4 Rel",2025
"1473","Taraxacum officinale",3,"WWRP RCG unit 5 rel",2025
"1474","Teucrium canadense",3,"LBRP Rel 7",2025
"1475","Teucrium canadense",3,"LHHL1 Rel",2025
"1476","Teucrium canadense",3,"MRPR CPL19 rel 1",2025
"1477","Teucrium canadense",3,"MRPR TB Rel 2",2025
"1478","Teucrium canadense",15,"SLSBWL rel 1",2025
"1479","Teucrium canadense",3,"WWBW Rel",2025
"1480","Thalictrum dasycarpum",3,"LHHL1 Rel",2025
"1481","Thalictrum dioicum",3,"LHHL1 Rel",2025
"1482","Thalictrum dioicum",3,"LHHL2 Rel",2025
"1483","Thalictrum dioicum",3,"LHHL5 Rel",2025
"1484","Thalictrum dioicum",3,"SLCW Releve 2",2025
"1485","Thalictrum dioicum",3,"WWRP WL Rel",2025
"1486","Thelypteris palustris",3,"LHDL rel 1-5",2025
"1487","Tilia americana",3,"SLPR bluff remnant releve",2025
"1488","Tilia americana",15,"SLSBWL rel 1",2025
"1489","Torilis japonica",3,"LHDL rel 1-1",2025
"1490","Torilis japonica",3,"LHDL rel 1-5",2025
"1491","Torilis japonica",3,"LHDL rel 2-1",2025
"1492","Torilis japonica",3,"LHHL1 Rel",2025
"1493","Torilis japonica",3,"LHHL2 Rel",2025
"1494","Torilis japonica",3,"LHHL3 Rel",2025
"1495","Torilis japonica",3,"LHHL4 Rel",2025
"1496","Torilis japonica",3,"LHHL5 Rel",2025
"1497","Torilis japonica",0.5,"LHRP Prairie Releve1",2025
"1498","Torilis japonica",3,"LHWR Rel 1",2025
"1499","Torilis japonica",3,"WWRP RCG unit 5 rel",2025
"1500","Toxicodendron rydbergii",3,"LHDL rel 1-1",2025
"1501","Toxicodendron rydbergii",3,"LHHL2 Rel",2025
"1502","Toxicodendron rydbergii",15,"LHHL3 Rel",2025
"1503","Toxicodendron rydbergii",3,"LHHL5 Rel",2025
"1504","Toxicodendron rydbergii",3,"MRPR CPL19 rel 1",2025
"1505","Toxicodendron rydbergii",3,"SLPR bluff remnant releve",2025
"1506","Toxicodendron rydbergii",0.5,"WWRP WL Rel",2025
"1507","Tradescantia cf",3,"SLPR bluff remnant releve",2025
"1508","Trifolium arvense",3,"SLPR West Range Rel",2025
"1509","Trifolium hybridum",3,"SLPR East Range Rel",2025
"1510","Trifolium pratense",3,"LHHL4 Rel",2025
"1511","Trifolium pratense",3,"MRPR Rel 5",2025
"1512","Trifolium pratense",3,"MRPR Rel 6",2025
"1513","Trifolium pratense",3,"MRPR TB Rel 2",2025
"1514","Trifolium pratense",3,"SLPR East Range Rel",2025
"1515","Trifolium pratense",3,"WWRP RCG unit 5 rel",2025
"1516","Trifolium repens",0.5,"LHRP Prairie Releve1",2025
"1517","Trifolium repens",3,"SLPR East Range Rel",2025
"1518","Trillium sp",3,"WWRP WL Rel",2025
"1519","Triosteum perfoliatum",3,"MRPR CPL19 rel 1",2025
"1520","Ulmus americana",0.5,"LBRP Rel 7",2025
"1521","Ulmus americana",15,"LHDL rel 1-1",2025
"1522","Ulmus americana",15,"LHDL rel 1-5",2025
"1523","Ulmus americana",3,"LHDL rel 2-1",2025
"1524","Ulmus americana",15,"LHHL1 Rel",2025
"1525","Ulmus americana",0.5,"LHHL3 Rel",2025
"1526","Ulmus americana",3,"LHHL4 Rel",2025
"1527","Ulmus americana",3,"LHSP Rel 1-1",2025
"1528","Ulmus americana",15,"SLCW Releve 1",2025
"1529","Ulmus americana",15,"SLCW Releve 2",2025
"1530","Ulmus americana",15,"South Creek Releve 3",2025
"1531","Ulmus pumila",0.5,"LHPP rel 1",2025
"1532","Ulmus pumila",0.5,"South Creek Releve 2",2025
"1533","Ulmus rubra",0.5,"LBRP Rel 6",2025
"1534","Ulmus rubra",0.5,"SLCW Releve 2",2025
"1535","Ulmus rubra",3,"SLSBWL rel 1",2025
"1536","Ulmus rubra",3,"WWRP WL Rel",2025
"1537","Ulmus sp",3,"LHHL2 Rel",2025
"1538","Ulmus sp",3,"LHWR Rel 1",2025
"1539","Ulmus sp",0.5,"MRPR Rel 5",2025
"1540","Ulmus sp",3,"SLCW Releve 2",2025
"1541","Ulmus sp",3,"SLPR bluff remnant releve",2025
"1542","Ulmus sp.",0.5,"LBRP Rel 6",2025
"1543","Unknown forb",0.5,"LHHL4 Rel",2025
"1544","Unknown forb",0.5,"WWBW Rel",2025
"1545","Unknown forb 3",0.5,"WWBW Rel",2025
"1546","Unknown grass 1",0.5,"SLPR bluff remnant releve",2025
"1547","Unknown grass 1",3,"South Creek Releve 3",2025
"1548","Unknown sp",3,"SLCW Releve 2",2025
"1549","Urtica dioica",3,"LBRP Rel 6",2025
"1550","Urtica dioica",3,"LHDL rel 1-5",2025
"1551","Urtica dioica",0.5,"LHDL rel 2-1",2025
"1552","Urtica dioica",3,"MRPR TB Rel 2",2025
"1553","Urtica dioica",3,"SLCW Releve 2",2025
"1554","Urtica dioica",37.5,"South Creek Releve 2",2025
"1555","Urtica dioica",15,"South Creek Releve 3",2025
"1556","Urtica dioica",3,"WWRP RCG unit 4 Rel",2025
"1557","Urtica dioica",3,"WWRP WL Rel",2025
"1558","Uvularia grandiflora",0.5,"LHHL2 Rel",2025
"1559","Uvularia grandiflora",3,"SLCW Releve 1",2025
"1560","Uvularia grandiflora",3,"WWRP WL Rel",2025
"1561","Uvularia sessilifolia",3,"LHHL1 Rel",2025
"1562","Uvularia sessilifolia",3,"LHHL5 Rel",2025
"1563","Verbascum thapsus",3,"LBRP Rel 7",2025
"1564","Verbascum thapsus",3,"LHPP rel 1",2025
"1565","Verbascum thapsus",3,"LHPP rel 2",2025
"1566","Verbascum thapsus",0.5,"LHRP Prairie Releve1",2025
"1567","Verbascum thapsus",0.5,"LHWR Rel 1",2025
"1568","Verbascum thapsus",3,"MRPR CPL19 rel 1",2025
"1569","Verbena hastata",3,"LBRP Rel 6",2025
"1570","Verbena hastata",3,"MRPR TB Rel 2",2025
"1571","Verbena hastata",3,"WWRP RCG unit 5 rel",2025
"1572","Verbena stricta",0.5,"LHRP Prairie Releve1",2025
"1573","Verbena stricta",3,"MRPR CPL19 rel 1",2025
"1574","Verbena stricta",3,"MRPR Rel 6",2025
"1575","Verbena stricta",3,"SLPR East Range Rel",2025
"1576","Verbena stricta",3,"SLPR bluff remnant releve",2025
"1577","Verbena urticifolia",0.5,"LBRP  Rel 3",2025
"1578","Verbena urticifolia",3,"LBRP Rel 6",2025
"1579","Verbena urticifolia",0.5,"LHHL2 Rel",2025
"1580","Veronicastrum virginicum",3,"SLPR West Range Rel",2025
"1581","Viburnum lentago",3,"LHDL rel 1-1",2025
"1582","Viburnum lentago",0.5,"LHDL rel 2-1",2025
"1583","Viburnum lentago",15,"LHHL1 Rel",2025
"1584","Viburnum lentago",3,"LHHL2 Rel",2025
"1585","Viburnum lentago",15,"LHHL3 Rel",2025
"1586","Viburnum lentago",15,"LHHL5 Rel",2025
"1587","Viburnum lentago",3,"LHWR Rel 1",2025
"1588","Viburnum lentago",0.5,"SLSBWL rel 1",2025
"1589","Viburnum opulus var. opulus",3,"LHHL1 Rel",2025
"1590","Viburnum opulus var. opulus",3,"LHHL5 Rel",2025
"1591","Viburnum opulus var. opulus",3,"SLCW Releve 2",2025
"1592","Viburnum rafinesquianum",3,"LHHL1 Rel",2025
"1593","Viburnum rafinesquianum",3,"LHHL5 Rel",2025
"1594","Vicia americana",0.5,"LHRP Prairie Releve1",2025
"1595","Vicia sativa",3,"WWRP RCG unit 5 rel",2025
"1596","Vinca minor",3,"LHHL4 Rel",2025
"1597","Viola sp.",0.5,"LBRP  Rel 3",2025
"1598","Viola sp.",3,"LBRP Rel 6",2025
"1599","Viola sp.",3,"LBRP Rel 7",2025
"1600","Viola sp.",3,"LHDL rel 1-1",2025
"1601","Viola sp.",3,"LHDL rel 1-5",2025
"1602","Viola sp.",3,"LHHL3 Rel",2025
"1603","Viola sp.",3,"LHHL4 Rel",2025
"1604","Viola sp.",3,"LHPP rel 2",2025
"1605","Viola sp.",0.5,"MRPR CPL19 rel 1",2025
"1606","Viola sp.",3,"MRPR TB Rel 2",2025
"1607","Viola sp.",3,"SLCW Releve 1",2025
"1608","Viola sp.",3,"SLSBWL rel 1",2025
"1609","Viola sp.",3,"WWBW Rel",2025
"1610","Viola sp.",3,"WWRP RCG unit 5 rel",2025
"1611","Vitis riparia",3,"LBRP  Rel 3",2025
"1612","Vitis riparia",3,"LBRP Rel 6",2025
"1613","Vitis riparia",3,"LBRP Rel 7",2025
"1614","Vitis riparia",3,"LHDL rel 1-1",2025
"1615","Vitis riparia",3,"LHDL rel 2-1",2025
"1616","Vitis riparia",3,"LHHL1 Rel",2025
"1617","Vitis riparia",3,"LHHL2 Rel",2025
"1618","Vitis riparia",3,"LHHL3 Rel",2025
"1619","Vitis riparia",3,"LHHL4 Rel",2025
"1620","Vitis riparia",3,"LHHL5 Rel",2025
"1621","Vitis riparia",3,"LHPP rel 1",2025
"1622","Vitis riparia",3,"LHPP rel 2",2025
"1623","Vitis riparia",3,"LHSP Rel 1-1",2025
"1624","Vitis riparia",3,"LHWR Rel 1",2025
"1625","Vitis riparia",3,"MRPR CPL19 rel 1",2025
"1626","Vitis riparia",3,"MRPR Rel 6",2025
"1627","Vitis riparia",3,"SLCW Releve 1",2025
"1628","Vitis riparia",3,"SLCW Releve 2",2025
"1629","Vitis riparia",3,"SLPR West Range Rel",2025
"1630","Vitis riparia",3,"SLPR bluff remnant releve",2025
"1631","Vitis riparia",3,"South Creek Releve 3",2025
"1632","Xanthium strumarium",3,"LBRP Rel 6",2025
"1633","Xanthium strumarium",3,"MRPR TB Rel 2",2025
"1634","Zanthoxylum americanum",0.5,"LBRP  Rel 3",2025
"1635","Zanthoxylum americanum",3,"LBRP Rel 7",2025
"1636","Zanthoxylum americanum",3,"LHDL rel 1-1",2025
"1637","Zanthoxylum americanum",3,"LHDL rel 1-5",2025
"1638","Zanthoxylum americanum",3,"LHHL1 Rel",2025
"1639","Zanthoxylum americanum",3,"LHHL2 Rel",2025
"1640","Zanthoxylum americanum",3,"LHHL3 Rel",2025
"1641","Zanthoxylum americanum",3,"LHHL5 Rel",2025
"1642","Zanthoxylum americanum",3,"LHPP rel 1",2025
"1643","Zanthoxylum americanum",3,"LHRP Prairie Releve1",2025
"1644","Zanthoxylum americanum",3,"LHSP Rel 1-1",2025
"1645","Zanthoxylum americanum",3,"LHWR Rel 1",2025
"1646","Zanthoxylum americanum",3,"MRPR CPL19 rel 1",2025
"1647","Zanthoxylum americanum",3,"SLCW Releve 1",2025
"1648","Zanthoxylum americanum",3,"SLPR West Range Rel",2025
"1649","Zanthoxylum americanum",3,"SLPR bluff remnant releve",2025
"1650","Zanthoxylum americanum",3,"SLSBWL rel 1",2025
"1651","Zanthoxylum americanum",3,"WWRP WL Rel",2025
"1652","Zizia aptera",3,"LHPP rel 2",2025
"1653","Zizia aptera",0.5,"SLPR East Range Rel",2025
"1654","Zizia aurea",3,"MRPR TB Rel 2",2025
"1655","Zizia aurea",0.5,"SLPR East Range Rel",2025
"1656","Zizia aurea",0.5,"SLPR West Range Rel",2025
"1657","Zizia aurea",3,"South Creek Releve 2",2025
"1658","Zizia aurea",3,"WWBW Rel",2025
"1659","exotic Lonicera sp.",3,"LBRP  Rel 3",2025
"1660","exotic Lonicera sp.",3,"LHDL rel 1-1",2025
"1661","exotic Lonicera sp.",3,"LHHL2 Rel",2025
"1662","exotic Lonicera sp.",3,"LHHL4 Rel",2025
"1663","exotic Lonicera sp.",0.5,"LHHL5 Rel",2025
"1664","exotic Lonicera sp.",3,"LHPP rel 1",2025
"1665","exotic Lonicera sp.",3,"LHSP Rel 1-1",2025
"1666","exotic Lonicera sp.",3,"LHWR Rel 1",2025
"1667","exotic Lonicera sp.",15,"MRPR CPL19 rel 1",2025
"1668","exotic Lonicera sp.",3,"MRPR Rel 6",2025
"1669","exotic Lonicera sp.",3,"SLCW Releve 2",2025
"1670","exotic Lonicera sp.",15,"SLPR West Range Rel",2025
"1671","exotic Lonicera sp.",15,"SLPR bluff remnant releve",2025
"1672","exotic Lonicera sp.",3,"SLSBWL rel 1",2025
"1673","exotic honeysuckle sp.",3,"LHHL1 Rel",2025
"1674","setaria pumila",0.5,"LHHL4 Rel",2025
